,PRICE,TRD_VOLUME,MINERS_FEE,TRAN_VOL,PRICE_VOL,MINERS_REVENUE,DIFFICULTY,TRAN_BLOCK,HASH_RATE,MONEY_SUPPLY,BCH_PRICE
2010-01-14,0.0,0.0,0.0,1.0,,8200.0,1.0,1.0,8.024657811640211e-06,1730500.0,0.0
2010-01-15,0.0,0.0,0.0,400.0,,7150.0,1.0,1.0,7.946541673650795e-06,1737650.0,0.0
2010-01-16,0.0,0.0,0.0,201.0,,7050.0,1.0,1.0,7.86132406857143e-06,1744700.0,0.0
2010-01-17,0.0,0.0,0.0,251.0,,6250.0,1.0,1.0,7.676685924232805e-06,1750950.0,0.0
2010-01-18,0.0,0.0,0.0,0.0,,6550.0,1.0,1.0,7.2576993659259266e-06,1757500.0,0.0
2010-01-19,0.0,0.0,0.0,23.0,,6250.0,1.0,1.0,7.0162494848677245e-06,1763750.0,0.0
2010-01-20,0.0,0.0,0.0,0.0,,6200.0,1.0,1.0,6.767698136719576e-06,1769950.0,0.0
2010-01-21,0.0,0.0,0.0,210.0,,7900.0,1.0,1.0,6.7250893341798935e-06,1777850.0,0.0
2010-01-22,0.0,0.0,0.0,200.0,,8750.0,1.0,1.0,6.9523362810582015e-06,1786600.0,0.0
2010-01-23,0.0,0.0,0.0,1.0,,6650.0,1.0,1.0,6.895524544338625e-06,1793250.0,0.0
2010-01-24,0.0,0.0,0.0,54.0,,8000.0,1.0,1.0,7.144075892486772e-06,1801250.0,0.0
2010-01-25,0.0,0.0,0.0,3275.0,,7700.0,1.0,1.0,7.307409635555555e-06,1808950.0,0.0
2010-01-26,0.0,0.0,0.0,725.0,,10550.0,1.0,1.0,7.918135805291005e-06,1819500.0,0.0
2010-01-27,0.0,0.0,0.0,200.0,,9750.0,1.0,1.0,8.422339968677249e-06,1829250.0,0.0
2010-01-28,0.0,0.0,0.0,1850.0,,8200.0,1.0,1.0,8.464948771216933e-06,1837450.0,0.0
2010-01-29,0.0,0.0,0.0,550.0,,8850.0,1.0,1.0,8.479151705396827e-06,1846300.0,0.0
2010-01-30,0.0,0.0,0.0,800.0,,9850.0,1.0,1.0,8.933645599153441e-06,1856150.0,0.0
2010-01-31,0.0,0.0,0.0,1650.0,,10500.0,1.0,1.0,9.288718953650792e-06,1866650.0,0.0
2010-02-01,0.0,0.0,0.0,2700.0,,8250.0,1.0,1.0,9.366835091640212e-06,1874900.0,0.0
2010-02-02,0.0,0.0,0.0,0.0,,9200.0,1.0,1.0,9.175095480211639e-06,1884100.0,0.0
2010-02-03,0.0,0.0,0.0,1350.0,,7250.0,1.0,1.0,8.820022125714288e-06,1891350.0,0.0
2010-02-04,0.0,0.0,0.0,350.0,,13500.0,1.0,1.0,9.57277763724868e-06,1904850.0,0.0
2010-02-05,0.0,0.0,0.0,13768.0,,11450.0,2.0,1.0,1.156828988952381e-05,1916300.0,0.0
2010-02-06,0.0,0.0,0.0,1300.0,,11150.0,2.0,1.0,1.3336555194920635e-05,1927450.0,0.0
2010-02-07,0.0,0.0,0.0,802.0,,9600.0,2.0,1.0,1.457221046857143e-05,1937050.0,0.0
2010-02-08,0.0,0.0,0.0,7004.0,,10850.0,2.0,1.0,1.6482505115767195e-05,1947900.0,0.0
2010-02-09,0.0,0.0,0.0,200.0,,10000.0,2.0,1.0,1.8016422007195768e-05,1957900.0,0.0
2010-02-10,0.0,0.0,0.44,51000.0,,10350.44,2.0,1.0,1.9926716654391533e-05,1968250.0,0.0
2010-02-11,0.0,0.0,0.0,800.0,,8400.0,2.0,1.0,2.0395413482328038e-05,1976650.0,0.0
2010-02-12,0.0,0.0,0.0,8825.0,,8450.0,2.0,1.0,1.95432374315344e-05,1985100.0,0.0
2010-02-13,0.0,0.0,0.0,2199.0,,9150.0,2.0,1.0,1.897512006433863e-05,1994250.0,0.0
2010-02-14,0.0,0.0,0.0,19500.0,,11600.0,2.0,1.0,1.954323743153439e-05,2005850.0,0.0
2010-02-15,0.0,0.0,0.0,3065.0,,10400.0,3.0,1.0,2.0892516178624335e-05,2016250.0,0.0
2010-02-16,0.0,0.0,0.0,2014.0,,8800.0,3.0,1.0,2.1801503966137566e-05,2025050.0,0.0
2010-02-17,0.0,0.0,0.0,36500.0,,9750.0,3.0,1.0,2.301585483851852e-05,2034800.0,0.0
2010-02-18,0.0,0.0,0.0,7413.0,,11950.0,3.0,1.0,2.5721513799788363e-05,2046750.0,0.0
2010-02-19,0.0,0.0,0.0,700.0,,10400.0,3.0,1.0,2.7752533387513232e-05,2057150.0,0.0
2010-02-20,0.0,0.0,0.0,50.0,,9600.0,3.0,1.0,2.924384147640212e-05,2066750.0,0.0
2010-02-21,0.0,0.0,0.0,1553.0,,10400.0,3.0,1.0,3.038007621079365e-05,2077150.0,0.0
2010-02-22,0.0,0.0,0.0,19551.0,,11150.0,3.0,1.0,3.0699642229841274e-05,2088300.0,0.0
2010-02-23,0.0,0.0,0.0,50.0,,13000.0,3.0,1.0,3.248921193650793e-05,2101300.0,0.0
2010-02-24,0.0,0.0,0.0,5300.0,,12500.0,3.0,1.0,3.366095400634921e-05,2113800.0,0.0
2010-02-25,0.0,0.0,0.0,700.0,,8550.0,4.0,1.0,3.342660559238095e-05,2122350.0,0.0
2010-02-26,0.0,0.0,0.0,13162.0,,7700.0,4.0,1.0,3.3369793855661375e-05,2130050.0,0.0
2010-02-27,0.0,0.0,0.0,450.0,,8600.0,4.0,1.0,3.416515816973545e-05,2138650.0,0.0
2010-02-28,0.0,0.0,0.0,5250.0,,8600.0,4.0,1.0,3.4619652063492064e-05,2147250.0,0.0
2010-03-01,0.0,0.0,0.0,1000.0,,7800.0,4.0,1.0,3.4300086044444444e-05,2155050.0,0.0
2010-03-02,0.0,0.0,0.0,2600.0,,9750.0,4.0,1.0,3.4300086044444444e-05,2164800.0,0.0
2010-03-03,0.0,0.0,0.0,250.0,,9400.0,4.0,1.0,3.431428897862434e-05,2174200.0,0.0
2010-03-04,0.0,0.0,0.0,10300.0,,7600.0,4.0,1.0,3.377457747978836e-05,2181800.0,0.0
2010-03-05,0.0,0.0,0.0,19150.0,,9250.0,4.0,1.0,3.4655159398941806e-05,2191050.0,0.0
2010-03-06,0.0,0.0,0.0,23646.0,,8550.0,4.0,1.0,3.462675353058201e-05,2199600.0,0.0
2010-03-07,0.0,0.0,0.0,7555.0,,8850.0,4.0,1.0,3.476878287238095e-05,2208450.0,0.0
2010-03-08,0.0,0.0,0.0,9011.0,,8950.0,4.0,1.0,3.5422117844656085e-05,2217400.0,0.0
2010-03-09,0.0,0.0,0.0,4000.0,,6250.0,5.0,1.0,3.4321390445714286e-05,2223650.0,0.0
2010-03-10,0.0,0.0,0.0,1351.0,,7300.0,5.0,1.0,3.416515816973545e-05,2230950.0,0.0
2010-03-11,0.0,0.0,0.0,4351.0,,8100.0,5.0,1.0,3.559965452190476e-05,2239050.0,0.0
2010-03-12,0.0,0.0,0.0,250.0,,6650.0,5.0,1.0,3.506704449015873e-05,2245700.0,0.0
2010-03-13,0.0,0.0,0.0,1900.0,,6050.0,5.0,1.0,3.450602859005291e-05,2251750.0,0.0
2010-03-14,0.0,0.0,0.0,1550.0,,7650.0,5.0,1.0,3.49108122141799e-05,2259400.0,0.0
2010-03-15,0.0,0.0,0.0,7.0,,6250.0,5.0,1.0,3.426457870899472e-05,2265650.0,0.0
2010-03-16,0.0,0.0,0.0,150.0,,6750.0,5.0,1.0,3.4619652063492064e-05,2272400.0,0.0
2010-03-17,0.0,0.0,0.0,2151.0,,6300.0,5.0,1.0,3.3909505354497354e-05,2278700.0,0.0
2010-03-18,0.0,0.0,0.0,240.0,,6800.0,5.0,1.0,3.2986314632804245e-05,2285500.0,0.0
2010-03-19,0.0,0.0,0.0,8820.0,,7000.0,5.0,1.0,3.3234865980952394e-05,2292500.0,0.0
2010-03-20,0.0,0.0,0.0,3866.0,,7650.0,5.0,1.0,3.437110071534392e-05,2300150.0,0.0
2010-03-21,0.0,0.0,0.0,1567.0,,9600.0,5.0,1.0,3.57558867978836e-05,2309750.0,0.0
2010-03-22,0.0,0.0,0.0,2650.0,,9150.0,5.0,1.0,3.7815312253968263e-05,2318900.0,0.0
2010-03-23,0.0,0.0,0.0,3703.0,,8950.0,5.0,1.0,3.9377635013756624e-05,2327850.0,0.0
2010-03-24,0.0,0.0,0.0,1336.0,,10350.0,5.0,1.0,4.225372918518519e-05,2338200.0,0.0
2010-03-25,0.0,0.0,0.0,24500.0,,8550.0,5.0,1.0,4.3496485925925926e-05,2346750.0,0.0
2010-03-26,0.0,0.0,0.0,2502.0,,9350.0,5.0,1.0,4.516533069206351e-05,2356100.0,0.0
2010-03-27,0.0,0.0,0.0,4225.0,,9850.0,5.0,1.0,4.672765345185186e-05,2365950.0,0.0
2010-03-28,0.0,0.0,0.0,1900.0,,8900.0,5.0,1.0,4.623055075555555e-05,2374850.0,0.0
2010-03-29,0.0,0.0,0.0,3650.0,,9300.0,5.0,1.0,4.633707276190477e-05,2384150.0,0.0
2010-03-30,0.0,0.0,0.0,550.0,,9750.0,5.0,1.0,4.690519012910053e-05,2393900.0,0.0
2010-03-31,0.0,0.0,0.0,1050.0,,10750.0,5.0,1.0,4.7189248812698416e-05,2404650.0,0.0
2010-04-01,0.0,0.0,0.0,1473.0,,10450.0,5.0,1.0,4.853852755978837e-05,2415100.0,0.0
2010-04-02,0.0,0.0,0.0,1400.0,,8400.0,6.0,1.0,4.9056934657354495e-05,2423500.0,0.0
2010-04-03,0.0,0.0,0.0,1672.0,,7800.0,6.0,1.0,4.870896276994709e-05,2431300.0,0.0
2010-04-04,0.0,0.0,0.0,2107.0,,8050.0,6.0,1.0,4.924867426878307e-05,2439350.0,0.0
2010-04-05,0.0,0.0,0.26,4210.0,,8550.26,6.0,1.0,4.993041510941799e-05,2447900.0,0.0
2010-04-06,0.0,0.0,0.0,10305.0,,7650.0,6.0,1.0,4.952563148529101e-05,2455550.0,0.0
2010-04-07,0.0,0.0,0.0,5499.0,,7950.0,6.0,1.0,4.866635396740742e-05,2463500.0,0.0
2010-04-08,0.0,0.0,0.0,3238.0,,9650.0,6.0,1.0,4.946881974857144e-05,2473150.0,0.0
2010-04-09,0.0,0.0,0.0,2410.0,,9150.0,6.0,1.0,5.0107951786666665e-05,2482300.0,0.0
2010-04-10,0.0,0.0,0.0,22838.0,,9450.0,6.0,1.0,5.151404227047619e-05,2491750.0,0.0
2010-04-11,0.0,0.0,0.0,10413.0,,13000.0,6.0,1.0,5.573231372190477e-05,2504750.0,0.0
2010-04-12,0.0,0.0,0.0,23619.0,,11150.0,6.0,1.0,5.794797145396825e-05,2515900.0,0.0
2010-04-13,0.0,0.0,0.0,3277.0,,10150.0,8.0,5.0,6.296160721947091e-05,2526050.0,0.0
2010-04-14,0.0,0.0,0.0,5149.0,,9450.0,8.0,10.0,6.692422585566139e-05,2535500.0,0.0
2010-04-15,0.0,0.0,0.0,45814.0,,9000.0,8.0,1.0,6.892683957502647e-05,2544500.0,0.0
2010-04-16,0.0,0.0,0.0,7691.0,,10800.0,8.0,1.0,7.340076384169311e-05,2555300.0,0.0
2010-04-17,0.0,0.0,0.0,7856.0,,10100.0,8.0,1.0,7.682367097904764e-05,2565400.0,0.0
2010-04-18,0.0,0.0,0.0,8830.0,,11050.0,8.0,1.0,7.830077613375662e-05,2576450.0,0.0
2010-04-19,0.0,0.0,0.0,9091.0,,12250.0,8.0,1.0,8.27178886637037e-05,2588700.0,0.0
2010-04-20,0.0,0.0,0.0,31926.0,,11600.0,8.0,1.0,8.436542902857144e-05,2600300.0,0.0
2010-04-21,0.0,0.0,0.0,3945.0,,10250.0,8.0,1.0,8.527441681608466e-05,2610550.0,0.0
2010-04-22,0.0,0.0,0.0,22122.0,,10950.0,11.0,1.0,9.215573842624338e-05,2621500.0,0.0
2010-04-23,0.0,0.0,0.0,4588.0,,7950.0,11.0,1.0,9.23048692351323e-05,2629450.0,0.0
2010-04-24,0.0,0.0,0.0,2816.0,,7500.0,11.0,1.0,9.254631911619051e-05,2636950.0,0.0
2010-04-25,0.0,0.0,0.0,7651.0,,8400.0,11.0,1.0,9.311443648338625e-05,2645350.0,0.0
2010-04-26,0.0,0.0,0.0,8540.0,,7900.0,11.0,1.0,9.153791078941801e-05,2653250.0,0.0
2010-04-27,0.0,0.0,0.0,13402.0,,8200.0,11.0,1.0,9.116863450074073e-05,2661450.0,0.0
2010-04-28,0.0,0.0,0.0,6769.0,,9000.0,11.0,1.0,9.358313331132276e-05,2670450.0,0.0
2010-04-29,0.0,0.0,0.0,5428.0,,9000.0,11.0,1.0,9.053660392973546e-05,2679450.0,0.0
2010-04-30,0.0,0.0,0.0,33252.0,,7350.0,11.0,1.0,8.959921027386244e-05,2686800.0,0.0
2010-05-01,0.0,0.0,0.0,7679.0,,7200.0,11.0,1.0,8.913051344592594e-05,2694000.0,0.0
2010-05-02,0.0,0.0,0.0,2229.0,,9150.0,11.0,1.0,9.03022555157672e-05,2703150.0,0.0
2010-05-03,0.0,0.0,0.0,7653.0,,7750.0,11.0,1.0,9.006790710179894e-05,2710900.0,0.0
2010-05-04,0.0,0.0,0.0,5960.0,,7950.0,11.0,1.0,8.967732641185187e-05,2718850.0,0.0
2010-05-05,0.0,0.0,0.0,25978.0,,6800.0,13.0,1.0,8.817181538878307e-05,2725650.0,0.0
2010-05-06,0.0,0.0,0.0,9500.0,,6850.0,13.0,1.0,8.675862343788359e-05,2732500.0,0.0
2010-05-07,0.0,0.0,0.0,37872.0,,7450.0,13.0,1.0,8.903109290666668e-05,2739950.0,0.0
2010-05-08,0.0,0.0,0.0,3211.0,,6600.0,13.0,1.0,8.996848656253968e-05,2746550.0,0.0
2010-05-09,0.0,0.0,0.0,22978.0,,7700.0,13.0,1.0,8.989037042455024e-05,2754250.0,0.0
2010-05-10,0.0,0.0,0.0,5951.0,,7150.0,13.0,1.0,9.098399635640212e-05,2761400.0,0.0
2010-05-11,0.0,0.0,0.0,4850.0,,6400.0,13.0,1.0,9.038037165375661e-05,2767800.0,0.0
2010-05-12,0.0,0.0,0.0,9450.0,,5550.0,13.0,1.0,8.807239484952381e-05,2773350.0,0.0
2010-05-13,0.0,0.0,0.0,20128.0,,6350.0,13.0,1.0,8.714920412783069e-05,2779700.0,0.0
2010-05-14,0.0,0.0,0.0,12033.0,,6400.0,13.0,1.0,8.521050361227512e-05,2786100.0,0.0
2010-05-15,0.0,0.0,6.71,3758.0,,6156.71,13.0,1.0,8.437963196275132e-05,2792250.0,0.0
2010-05-16,0.0,0.0,2.64,2689.0,,4552.64,13.0,1.0,7.856353041608466e-05,2796800.0,0.0
2010-05-17,0.0,0.0,0.0,9621.0,,5650.0,13.0,1.0,7.57939582510053e-05,2802450.0,0.0
2010-05-18,0.0,0.0,0.0,7976.0,,7150.0,13.0,1.0,7.717874433354498e-05,2809600.0,0.0
2010-05-19,0.0,0.0,0.0,13765.0,,8400.0,13.0,1.0,8.244093144719576e-05,2818000.0,0.0
2010-05-20,0.0,0.0,0.0,3888.0,,8200.0,12.0,1.0,8.469209651470901e-05,2826200.0,0.0
2010-05-21,0.0,0.0,0.0,6165.0,,10150.0,12.0,1.0,9.017442910814815e-05,2836350.0,0.0
2010-05-22,0.0,0.0,0.0,46229.0,,8800.0,12.0,1.0,9.381748172529102e-05,2845150.0,0.0
2010-05-23,0.0,0.0,0.99,35646.0,,9750.99,12.0,1.0,0.0001020338791483598,2854900.0,0.0
2010-05-24,0.0,0.0,0.0,7821.0,,10550.0,12.0,1.0,0.00010958273866497356,2865450.0,0.0
2010-05-25,0.0,0.0,0.0,8200.0,,9400.0,12.0,1.0,0.00011240202109968257,2874850.0,0.0
2010-05-26,0.0,0.0,0.0,13154.0,,10500.0,12.0,1.0,0.00011478811404190478,2885350.0,0.0
2010-05-27,0.0,0.0,0.0,11237.0,,11150.0,12.0,1.0,0.00011981595274158733,2896500.0,0.0
2010-05-28,0.0,0.0,0.0,13093.0,,9600.0,12.0,1.0,0.00011887855908571428,2906100.0,0.0
2010-05-29,0.0,0.0,0.0,14877.0,,11150.0,12.0,1.0,0.00012288378652444446,2917250.0,0.0
2010-05-30,0.0,0.0,0.0,12593.0,,9200.0,17.0,1.0,0.00012847974259132272,2926450.0,0.0
2010-05-31,0.0,0.0,0.0,3377.0,,7450.0,17.0,1.0,0.00012848684405841268,2933900.0,0.0
2010-06-01,0.0,0.0,0.0,7492.0,,7100.0,17.0,1.0,0.00012960887585862437,2941000.0,0.0
2010-06-02,0.0,0.0,0.0,9505.0,,6750.0,17.0,1.0,0.00012801104576338622,2947750.0,0.0
2010-06-03,0.0,0.0,0.0,8251.0,,7350.0,17.0,1.0,0.0001267540860884656,2955100.0,0.0
2010-06-04,0.0,0.0,0.0,22260.0,,7600.0,17.0,1.0,0.0001287424968736508,2962700.0,0.0
2010-06-05,0.0,0.0,0.0,4450.0,,6250.0,17.0,1.0,0.00012482958850708998,2968950.0,0.0
2010-06-06,0.0,0.0,0.0,5700.0,,7250.0,17.0,1.0,0.00012012131582645503,2976200.0,0.0
2010-06-07,0.0,0.0,0.0,20603.0,,7400.0,17.0,1.0,0.00012000059088592595,2983600.0,0.0
2010-06-08,0.0,0.0,0.0,19952.0,,7850.0,17.0,1.0,0.00012181146499386246,2991450.0,0.0
2010-06-09,0.0,0.0,0.0,17257.0,,8000.0,17.0,1.0,0.00012482958850708998,2999450.0,0.0
2010-06-10,0.0,0.0,0.0,31192.0,,8400.0,17.0,1.0,0.00012736481225820108,3007850.0,0.0
2010-06-11,0.0,0.0,0.0,7488.0,,8000.0,17.0,1.0,0.00012833061178243392,3015850.0,0.0
2010-06-12,0.0,0.0,0.0,7798.0,,8400.0,17.0,1.0,0.0001335217842251852,3024250.0,0.0
2010-06-13,0.0,0.0,0.0,6442.0,,6750.0,17.0,1.0,0.0001323145348198942,3031000.0,0.0
2010-06-14,0.0,0.0,0.0,13756.0,,8600.0,17.0,1.0,0.00013521193339259262,3039600.0,0.0
2010-06-15,0.0,0.0,0.0,18693.0,,8050.0,17.0,1.0,0.00013569483315470902,3047650.0,0.0
2010-06-16,0.0,0.0,0.0,5436.0,,9200.0,17.0,1.0,0.0001385922317274074,3056850.0,0.0
2010-06-17,0.0,0.0,0.0,27213.0,,7100.0,17.0,1.0,0.0001354533832736508,3063950.0,0.0
2010-06-18,0.0,0.0,0.0,2627.0,,7300.0,17.0,1.0,0.0001337632341062434,3071250.0,0.0
2010-06-19,0.0,0.0,0.0,45869.0,,7500.0,17.0,1.0,0.0001315901851767196,3078750.0,0.0
2010-06-20,0.0,0.0,0.0,13193.0,,7500.0,17.0,1.0,0.0001334010592846561,3086250.0,0.0
2010-06-21,0.0,0.0,0.0,6033.0,,9250.0,17.0,1.0,0.00013497048351153446,3095500.0,0.0
2010-06-22,0.0,0.0,0.0,7974.0,,7700.0,17.0,1.0,0.00013412540892783072,3103200.0,0.0
2010-06-23,0.0,0.0,0.0,7373.0,,7800.0,17.0,1.0,0.00013074511059301587,3111000.0,0.0
2010-06-24,0.0,0.0,0.0,24475.0,,9350.0,17.0,1.0,0.00013617773291682542,3120350.0,0.0
2010-06-25,0.0,0.0,0.0,8608.0,,8450.0,19.0,1.0,0.00014135470242539685,3128800.0,0.0
2010-06-26,0.0,0.0,0.0,23311.0,,7500.0,19.0,1.0,0.00014348514255238095,3136300.0,0.0
2010-06-27,0.0,0.0,0.0,11701.0,,7950.0,19.0,1.0,0.00014682993355174607,3144250.0,0.0
2010-06-28,0.0,0.0,0.0,19406.0,,8900.0,19.0,1.0,0.0001485129812520635,3153150.0,0.0
2010-06-29,0.0,0.0,0.0,29696.0,,7600.0,19.0,1.0,0.00015043037736634925,3160750.0,0.0
2010-06-30,0.0,0.0,0.0,27921.0,,8450.0,19.0,1.0,0.00015440009746962963,3169200.0,0.0
2010-07-01,0.0,0.0,1.37,32945.0,,9101.37,19.0,1.0,0.00015638140678772488,3178300.0,0.0
2010-07-02,0.0,0.0,0.0,20072.0,,10550.0,19.0,1.0,0.0001620483775255027,3188850.0,0.0
2010-07-03,0.0,0.0,0.0,98557.0,,8350.0,19.0,1.0,0.0001643421513955556,3197200.0,0.0
2010-07-04,0.0,0.0,0.0,12166.0,,10600.0,19.0,1.0,0.00017149332875513232,3207800.0,0.0
2010-07-05,0.0,0.0,0.0,50746.0,,8300.0,19.0,1.0,0.00016987419425862436,3216100.0,0.0
2010-07-06,0.0,0.0,0.0,28620.0,,8950.0,19.0,1.0,0.00017351724687576718,3225050.0,0.0
2010-07-07,0.0,0.0,0.0,42100.0,,8450.0,24.0,3.0,0.00017951798656677247,3233500.0,0.0
2010-07-08,0.0,0.0,0.0,4437.0,,7800.0,24.0,2.0,0.00018154900615449736,3241300.0,0.0
2010-07-09,0.0,0.0,0.0,6161.0,,7550.0,24.0,9.0,0.00017881494132486773,3248850.0,0.0
2010-07-10,0.0,0.0,0.0,14270.0,,9950.0,24.0,2.0,0.0001901985930700529,3258800.0,0.0
2010-07-11,0.0,0.0,0.0,19383.0,,9900.0,24.0,2.0,0.00019534005524317463,3268700.0,0.0
2010-07-12,0.0,0.0,0.0,74014.0,,8950.0,24.0,2.0,0.00020344993065989422,3277650.0,0.0
2010-07-13,0.0,0.0,0.0,41971.0,,32950.0,24.0,2.0,0.0002916146445815873,3310600.0,0.0
2010-07-14,0.0,0.0,0.0,42482.0,,34600.0,45.0,2.0,0.00048395077924571437,3345200.0,0.0
2010-07-15,0.0,0.0,0.01,55359.0,,28900.01,45.0,3.0,0.0006420720454704763,3374100.0,0.0
2010-07-16,0.0,0.0,0.66,40352.0,,31200.66,45.0,2.0,0.0008157455246222223,3405300.0,0.0
2010-07-17,0.0,0.0,0.27,29286.0,,25250.27,182.0,2.0,0.001434524758037672,3430550.0,0.0
2010-07-18,0.0,0.0,0.13,24704.0,,8650.13,182.0,2.0,0.0016243753792203176,3439200.0,0.05
2010-07-19,0.0,0.0,0.79,34326.0,,8600.79,182.0,2.0,0.0018161718023856086,3447800.0,0.08
2010-07-20,0.0,0.0,0.05,13891.0,,8700.05,182.0,10.0,0.0019287442586954496,3456500.0,0.09
2010-07-21,0.0,0.0,0.0,18803.0,,9050.0,182.0,1.0,0.0019415411023915345,3465550.0,0.08
2010-07-22,0.0,0.0,0.0,23458.0,,10350.0,182.0,2.0,0.002024372614528677,3475900.0,0.08
2010-07-23,0.0,0.0,0.0,15656.0,,8800.0,182.0,2.0,0.0020524376124681485,3484700.0,0.06
2010-07-24,0.0,0.0,0.01,28599.0,,9700.01,182.0,19.0,0.0016504803722429632,3494400.0,0.06
2010-07-25,0.0,0.0,0.0,20083.0,,9450.0,182.0,1.0,0.0016711598444088891,3503850.0,0.05
2010-07-26,0.0,0.0,2.91,27157.0,,11552.91,182.0,1.0,0.001747415398020741,3515400.0,0.05
2010-07-27,0.0,0.0,1.5,63497.0,,12151.5,182.0,1.0,0.0018365956217362965,3527550.0,0.06
2010-07-28,0.0,0.0,0.67,24087.0,,8300.67,244.0,1.0,0.0018902969158704765,3535850.0,0.06
2010-07-29,0.0,0.0,1.05,56599.0,,7951.05,244.0,2.0,0.001898264761945397,3543800.0,0.06
2010-07-30,0.0,0.0,0.89,23813.0,,9000.89,244.0,1.0,0.0019826870027106888,3552800.0,0.07
2010-07-31,0.0,0.0,0.3,15079.0,,9100.3,244.0,2.0,0.002047310353229207,3561900.0,0.07
2010-08-01,0.0,0.0,0.31,11178.0,,10150.31,244.0,2.0,0.002154783956168466,3572050.0,0.07
2010-08-02,0.0,0.0,0.29,14020.0,,11950.29,244.0,2.0,0.0022703532315902645,3584000.0,0.06
2010-08-03,0.0,0.0,0.21,16547.0,,12100.21,244.0,1.0,0.0023756111767974605,3596100.0,0.06
2010-08-04,0.0,0.0,0.0,27509.0,,11350.0,244.0,2.0,0.002481309412964233,3607450.0,0.06
2010-08-05,0.0,0.0,0.0,18402.0,,12150.0,244.0,1.0,0.0026268610824397892,3619600.0,0.06
2010-08-06,0.0,0.0,0.0,16385.0,,10900.0,352.0,1.0,0.0028599028264634924,3630500.0,0.06
2010-08-07,0.0,0.0,2.31,15056.0,,7352.31,352.0,1.0,0.002911999189035344,3637850.0,0.06
2010-08-08,0.0,0.0,0.0,11277.0,,7750.0,352.0,2.0,0.002947705365563598,3645600.0,0.06
2010-08-09,0.0,0.0,0.0,25114.0,,9950.0,352.0,1.0,0.003031019777462857,3655550.0,0.06
2010-08-10,0.0,0.0,4.32,54669.0,,9504.32,352.0,1.0,0.0030866384677113233,3665050.0,0.07
2010-08-11,0.0,0.0,0.0,43379.0,,9550.0,352.0,2.0,0.003170748243924656,3674600.0,0.07
2010-08-12,0.0,0.0,0.0,22687.0,,11650.0,352.0,2.0,0.003332121982076614,3686250.0,0.07
2010-08-13,0.0,0.0,0.0,21943.0,,10850.0,352.0,2.0,0.0033296222656609533,3697100.0,0.07
2010-08-14,0.0,0.0,0.0,11587.0,,10750.0,352.0,2.0,0.003499602981925926,3707850.0,0.07
2010-08-15,0.0,0.0,0.0,13369.0,,14050.0,352.0,2.0,0.0038145672502992592,3721900.0,0.07
2010-08-16,0.0,0.0,0.0,18336.0,,10350.0,512.0,1.0,0.004069765571643597,3732250.0,0.07
2010-08-17,0.0769,825.9829,0.67,48276.0,242.02674953591674,7350.67,512.0,1.0,0.004129304271725714,3739600.0,0.07
2010-08-18,0.07400000000000001,142.08,0.0,35791.0,176.56091542209313,6450.0,512.0,1.0,0.004120896134691217,3746050.0,0.07
2010-08-19,0.0688,194.4288,1.56,13756.0,170.9898288753584,6651.56,512.0,1.0,0.004022043712799153,3752700.0,0.07
2010-08-20,0.0667,227.1802,0.0,21143.0,166.3779651483621,6750.0,512.0,1.0,0.0039704586558577774,3759450.0,0.07
2010-08-21,0.066899,473.77871799999997,0.0,17456.0,166.3779651483621,9650.0,512.0,1.0,0.004134758198450794,3769100.0,0.07
2010-08-22,0.0664,1295.1984,0.0,29971.0,131.30222192859634,8650.0,512.0,1.0,0.0040613574346091,3777750.0,0.07
2010-08-23,0.066,264.132,0.0,11325.0,131.30222192859634,10600.0,512.0,1.0,0.004079537190359366,3788350.0,0.07
2010-08-24,0.066889,667.55222,0.0,11639.0,112.61079019194138,10650.0,512.0,1.0,0.004319509966262858,3799000.0,0.07
2010-08-25,0.0665,190.6555,0.8,7927.0,112.61079019194142,10750.8,512.0,1.0,0.004632201765167409,3809750.0,0.07
2010-08-26,0.066499,366.608987,0.0,18406.0,94.1948705489508,10800.0,512.0,2.0,0.004933985710621799,3820550.0,0.07
2010-08-27,0.065,577.265,0.0,9867.0,94.1948705489508,10500.0,623.0,2.0,0.005372217244742435,3831050.0,0.07
2010-08-28,0.065,397.41,0.0,24297.0,94.1948705489508,8550.0,623.0,2.0,0.0054270192662755545,3839600.0,0.07
2010-08-29,0.0648,195.4368,1.1e-06,10183.0,94.19487054895092,8500.000001100001,623.0,1.0,0.0055501160968126975,3848100.0,0.06
2010-08-30,0.069,2099.946,0.24,12242.0,94.19487054895092,8100.24,623.0,1.0,0.005496017120521481,3856200.0,0.06
2010-08-31,0.06497,333.23113,0.35,36148.0,109.37621069778895,7450.35,623.0,1.0,0.005380767411118731,3863650.0,0.07
2010-09-01,0.0649,1019.7088,0.22000029999999998,10608.0,109.37621069778895,9200.2200003,623.0,1.0,0.0054130932893121705,3872850.0,0.06
2010-09-02,0.0629,382.2433,0.0600002,17917.0,109.37621069778895,7850.0600002,623.0,1.0,0.005322329438435557,3880700.0,0.06
2010-09-03,0.0634,521.5918,0.0,27623.0,109.37621069778895,7800.0,623.0,1.0,0.005083421882595557,3888500.0,0.06
2010-09-04,0.0613,96.1797,0.0,31088.0,109.37621069778895,8200.0,623.0,2.0,0.005052452384616296,3896700.0,0.06
