,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,PRICE_7
2016-04-29,-0.2889919063961649,-0.29214348994730993,-0.29048531528691884,-0.29328983902542394,-0.2908148468261932,-0.2920733768538473,-0.29167373222111037
2016-04-30,-0.29214348994730993,-0.29048531528691884,-0.29328983902542394,-0.2908148468261932,-0.2920733768538473,-0.29167373222111037,-0.28732672042642754
2016-05-01,-0.29048531528691884,-0.29328983902542394,-0.2908148468261932,-0.2920733768538473,-0.29167373222111037,-0.28732672042642754,-0.2879822778503031
2016-05-02,-0.29328983902542394,-0.2908148468261932,-0.2920733768538473,-0.29167373222111037,-0.28732672042642754,-0.2879822778503031,-0.28840996772042515
2016-05-03,-0.2908148468261932,-0.2920733768538473,-0.29167373222111037,-0.28732672042642754,-0.2879822778503031,-0.28840996772042515,-0.2870743132899621
2016-05-04,-0.2920733768538473,-0.29167373222111037,-0.28732672042642754,-0.2879822778503031,-0.28840996772042515,-0.2870743132899621,-0.2911513896748138
2016-05-05,-0.29167373222111037,-0.28732672042642754,-0.2879822778503031,-0.28840996772042515,-0.2870743132899621,-0.2911513896748138,-0.29027147035185785
2016-05-06,-0.28732672042642754,-0.2879822778503031,-0.28840996772042515,-0.2870743132899621,-0.2911513896748138,-0.29027147035185785,-0.2895037319784421
2016-05-07,-0.2879822778503031,-0.28840996772042515,-0.2870743132899621,-0.2911513896748138,-0.29027147035185785,-0.2895037319784421,-0.28876053318773826
2016-05-08,-0.28840996772042515,-0.2870743132899621,-0.2911513896748138,-0.29027147035185785,-0.2895037319784421,-0.28876053318773826,-0.28917069478449464
2016-05-09,-0.2870743132899621,-0.2911513896748138,-0.29027147035185785,-0.2895037319784421,-0.28876053318773826,-0.28917069478449464,-0.2886693861662369
2016-05-10,-0.2911513896748138,-0.29027147035185785,-0.2895037319784421,-0.28876053318773826,-0.28917069478449464,-0.2886693861662369,-0.28944063019432575
2016-05-11,-0.29027147035185785,-0.2895037319784421,-0.28876053318773826,-0.28917069478449464,-0.2886693861662369,-0.28944063019432575,-0.29013825547427885
2016-05-12,-0.2895037319784421,-0.28876053318773826,-0.28917069478449464,-0.2886693861662369,-0.28944063019432575,-0.29013825547427885,-0.29013474981960574
2016-05-13,-0.28876053318773826,-0.28917069478449464,-0.2886693861662369,-0.28944063019432575,-0.29013825547427885,-0.29013474981960574,-0.2940014869240696
2016-05-14,-0.28917069478449464,-0.2886693861662369,-0.28944063019432575,-0.29013825547427885,-0.29013474981960574,-0.2940014869240696,-0.29421883751380373
2016-05-15,-0.2886693861662369,-0.28944063019432575,-0.29013825547427885,-0.29013474981960574,-0.2940014869240696,-0.29421883751380373,-0.29329334468009705
2016-05-16,-0.28944063019432575,-0.29013825547427885,-0.29013474981960574,-0.2940014869240696,-0.29421883751380373,-0.29329334468009705,-0.2953581752825714
2016-05-17,-0.29013825547427885,-0.29013474981960574,-0.2940014869240696,-0.29421883751380373,-0.29329334468009705,-0.2953581752825714,-0.2938963172838756
2016-05-18,-0.29013474981960574,-0.2940014869240696,-0.29421883751380373,-0.29329334468009705,-0.2953581752825714,-0.2938963172838756,-0.292785024752493
2016-05-19,-0.2940014869240696,-0.29421883751380373,-0.29329334468009705,-0.2953581752825714,-0.2938963172838756,-0.292785024752493,-0.2918735545374788
2016-05-20,-0.29421883751380373,-0.29329334468009705,-0.2953581752825714,-0.2938963172838756,-0.292785024752493,-0.2918735545374788,-0.2902784816612041
2016-05-21,-0.29329334468009705,-0.2953581752825714,-0.2938963172838756,-0.292785024752493,-0.2918735545374788,-0.2902784816612041,-0.2840384163430304
2016-05-22,-0.2953581752825714,-0.2938963172838756,-0.292785024752493,-0.2918735545374788,-0.2902784816612041,-0.2840384163430304,-0.2657599328773237
2016-05-23,-0.2938963172838756,-0.292785024752493,-0.2918735545374788,-0.2902784816612041,-0.2840384163430304,-0.2657599328773237,-0.2693602402266296
2016-05-24,-0.292785024752493,-0.2918735545374788,-0.2902784816612041,-0.2840384163430304,-0.2657599328773237,-0.2693602402266296,-0.26480639480623197
2016-05-25,-0.2918735545374788,-0.2902784816612041,-0.2840384163430304,-0.2657599328773237,-0.2693602402266296,-0.26480639480623197,-0.2627030020023532
2016-05-26,-0.2902784816612041,-0.2840384163430304,-0.2657599328773237,-0.2693602402266296,-0.26480639480623197,-0.2627030020023532,-0.2597862973143079
2016-05-27,-0.2840384163430304,-0.2657599328773237,-0.2693602402266296,-0.26480639480623197,-0.2627030020023532,-0.2597862973143079,-0.2596040032713051
2016-05-28,-0.2657599328773237,-0.2693602402266296,-0.26480639480623197,-0.2627030020023532,-0.2597862973143079,-0.2596040032713051,-0.24978466453186426
2016-05-29,-0.2693602402266296,-0.26480639480623197,-0.2627030020023532,-0.2597862973143079,-0.2596040032713051,-0.24978466453186426,-0.24777241874948688
2016-05-30,-0.26480639480623197,-0.2627030020023532,-0.2597862973143079,-0.2596040032713051,-0.24978466453186426,-0.24777241874948688,-0.24767426041863924
2016-05-31,-0.2627030020023532,-0.2597862973143079,-0.2596040032713051,-0.24978466453186426,-0.24777241874948688,-0.24767426041863924,-0.2440003343211976
2016-06-01,-0.2597862973143079,-0.2596040032713051,-0.24978466453186426,-0.24777241874948688,-0.24767426041863924,-0.2440003343211976,-0.246440269973697
2016-06-02,-0.2596040032713051,-0.24978466453186426,-0.24777241874948688,-0.24767426041863924,-0.2440003343211976,-0.246440269973697,-0.24604062534096005
2016-06-03,-0.24978466453186426,-0.24777241874948688,-0.24767426041863924,-0.2440003343211976,-0.246440269973697,-0.24604062534096005,-0.24722759181053053
2016-06-04,-0.24777241874948688,-0.24767426041863924,-0.2440003343211976,-0.246440269973697,-0.24604062534096005,-0.24722759181053053,-0.24643680813970728
2016-06-05,-0.24767426041863924,-0.2440003343211976,-0.246440269973697,-0.24604062534096005,-0.24722759181053053,-0.24643680813970728,-0.24051571795817342
2016-06-06,-0.2440003343211976,-0.246440269973697,-0.24604062534096005,-0.24722759181053053,-0.24643680813970728,-0.24051571795817342,-0.21583362600172307
2016-06-07,-0.246440269973697,-0.24604062534096005,-0.24722759181053053,-0.24643680813970728,-0.24051571795817342,-0.21583362600172307,-0.2027855793083283
2016-06-08,-0.24604062534096005,-0.24722759181053053,-0.24643680813970728,-0.24051571795817342,-0.21583362600172307,-0.2027855793083283,-0.2086843691440727
2016-06-09,-0.24722759181053053,-0.24643680813970728,-0.24051571795817342,-0.21583362600172307,-0.2027855793083283,-0.2086843691440727,-0.20621638825418828
2016-06-10,-0.24643680813970728,-0.24051571795817342,-0.21583362600172307,-0.2027855793083283,-0.2086843691440727,-0.20621638825418828,-0.1816242207221721
2016-06-11,-0.24051571795817342,-0.21583362600172307,-0.2027855793083283,-0.2086843691440727,-0.20621638825418828,-0.1816242207221721,-0.1881166931768113
2016-06-12,-0.21583362600172307,-0.2027855793083283,-0.2086843691440727,-0.20621638825418828,-0.1816242207221721,-0.1881166931768113,-0.18445328404338907
2016-06-13,-0.2027855793083283,-0.2086843691440727,-0.20621638825418828,-0.1816242207221721,-0.1881166931768113,-0.18445328404338907,-0.1821921367792194
2016-06-14,-0.2086843691440727,-0.20621638825418828,-0.1816242207221721,-0.1881166931768113,-0.18445328404338907,-0.1821921367792194,-0.19327701685566057
2016-06-15,-0.20621638825418828,-0.1816242207221721,-0.1881166931768113,-0.18445328404338907,-0.1821921367792194,-0.19327701685566057,-0.215446777008543
2016-06-16,-0.1816242207221721,-0.1881166931768113,-0.18445328404338907,-0.1821921367792194,-0.19327701685566057,-0.215446777008543,-0.24296616619262384
2016-06-17,-0.1881166931768113,-0.18445328404338907,-0.1821921367792194,-0.19327701685566057,-0.215446777008543,-0.24296616619262384,-0.22996369300997982
2016-06-18,-0.18445328404338907,-0.1821921367792194,-0.19327701685566057,-0.215446777008543,-0.24296616619262384,-0.22996369300997982,-0.21732230225866828
2016-06-19,-0.1821921367792194,-0.19327701685566057,-0.215446777008543,-0.24296616619262384,-0.22996369300997982,-0.21732230225866828,-0.21581487074922182
2016-06-20,-0.19327701685566057,-0.215446777008543,-0.24296616619262384,-0.22996369300997982,-0.21732230225866828,-0.21581487074922182,-0.2289645814281374
2016-06-21,-0.215446777008543,-0.24296616619262384,-0.22996369300997982,-0.21732230225866828,-0.21581487074922182,-0.2289645814281374,-0.2221951622543208
2016-06-22,-0.24296616619262384,-0.22996369300997982,-0.21732230225866828,-0.21581487074922182,-0.2289645814281374,-0.2221951622543208,-0.22231084885853414
2016-06-23,-0.22996369300997982,-0.21732230225866828,-0.21581487074922182,-0.2289645814281374,-0.2221951622543208,-0.22231084885853414,-0.2252626100933107
2016-06-24,-0.21732230225866828,-0.21581487074922182,-0.2289645814281374,-0.2221951622543208,-0.22231084885853414,-0.2252626100933107,-0.21353619521168646
2016-06-25,-0.21581487074922182,-0.2289645814281374,-0.2221951622543208,-0.22231084885853414,-0.2252626100933107,-0.21353619521168646,-0.21221105774524285
2016-06-26,-0.2289645814281374,-0.2221951622543208,-0.22231084885853414,-0.2252626100933107,-0.21353619521168646,-0.21221105774524285,-0.20291055589742543
2016-06-27,-0.2221951622543208,-0.22231084885853414,-0.2252626100933107,-0.21353619521168646,-0.21221105774524285,-0.20291055589742543,-0.21809004063208406
2016-06-28,-0.22231084885853414,-0.2252626100933107,-0.21353619521168646,-0.21221105774524285,-0.20291055589742543,-0.21809004063208406,-0.21181141311250584
2016-06-29,-0.2252626100933107,-0.21353619521168646,-0.21221105774524285,-0.20291055589742543,-0.21809004063208406,-0.21181141311250584,-0.21526097731086707
2016-06-30,-0.21353619521168646,-0.21221105774524285,-0.20291055589742543,-0.21809004063208406,-0.21181141311250584,-0.21526097731086707,-0.21270184939948122
2016-07-01,-0.21221105774524285,-0.20291055589742543,-0.21809004063208406,-0.21181141311250584,-0.21526097731086707,-0.21270184939948122,-0.2258235148410117
2016-07-02,-0.20291055589742543,-0.21809004063208406,-0.21181141311250584,-0.21526097731086707,-0.21270184939948122,-0.2258235148410117,-0.21769039599934709
2016-07-03,-0.21809004063208406,-0.21181141311250584,-0.21526097731086707,-0.21270184939948122,-0.2258235148410117,-0.21769039599934709,-0.22038624444298505
2016-07-04,-0.21181141311250584,-0.21526097731086707,-0.21270184939948122,-0.2258235148410117,-0.21769039599934709,-0.22038624444298505,-0.22170787625475555
2016-07-05,-0.21526097731086707,-0.21270184939948122,-0.2258235148410117,-0.21769039599934709,-0.22038624444298505,-0.22170787625475555,-0.22174643845616
2016-07-06,-0.21270184939948122,-0.2258235148410117,-0.21769039599934709,-0.22038624444298505,-0.22170787625475555,-0.22174643845616,-0.2130594261761406
2016-07-07,-0.2258235148410117,-0.21769039599934709,-0.22038624444298505,-0.22170787625475555,-0.22174643845616,-0.2130594261761406,-0.21842658348070462
2016-07-08,-0.21769039599934709,-0.22038624444298505,-0.22170787625475555,-0.22174643845616,-0.2130594261761406,-0.21842658348070462,-0.21794280313581252
2016-07-09,-0.22038624444298505,-0.22170787625475555,-0.22174643845616,-0.2130594261761406,-0.21842658348070462,-0.21794280313581252,-0.21593055735343514
2016-07-10,-0.22170787625475555,-0.22174643845616,-0.2130594261761406,-0.21842658348070462,-0.21794280313581252,-0.21593055735343514,-0.21677892578433294
2016-07-11,-0.22174643845616,-0.2130594261761406,-0.21842658348070462,-0.21794280313581252,-0.21593055735343514,-0.21677892578433294,-0.21211640506906826
2016-07-12,-0.2130594261761406,-0.21842658348070462,-0.21794280313581252,-0.21593055735343514,-0.21677892578433294,-0.21211640506906826,-0.2129051773705228
2016-07-13,-0.21842658348070462,-0.21794280313581252,-0.21593055735343514,-0.21677892578433294,-0.21211640506906826,-0.2129051773705228,-0.21303138093875554
2016-07-14,-0.21794280313581252,-0.21593055735343514,-0.21677892578433294,-0.21211640506906826,-0.2129051773705228,-0.21303138093875554,-0.2155554523034101
2016-07-15,-0.21593055735343514,-0.21677892578433294,-0.21211640506906826,-0.2129051773705228,-0.21303138093875554,-0.2155554523034101,-0.2158218820585681
2016-07-16,-0.21677892578433294,-0.21211640506906826,-0.2129051773705228,-0.21303138093875554,-0.2155554523034101,-0.2158218820585681,-0.22048440277383272
2016-07-17,-0.21211640506906826,-0.2129051773705228,-0.21303138093875554,-0.2155554523034101,-0.2158218820585681,-0.22048440277383272,-0.21899099388307877
2016-07-18,-0.2129051773705228,-0.21303138093875554,-0.2155554523034101,-0.2158218820585681,-0.22048440277383272,-0.21899099388307877,-0.21703834423014465
2016-07-19,-0.21303138093875554,-0.2155554523034101,-0.2158218820585681,-0.22048440277383272,-0.21899099388307877,-0.21703834423014465,-0.2193941441704889
2016-07-20,-0.2155554523034101,-0.2158218820585681,-0.22048440277383272,-0.21899099388307877,-0.21703834423014465,-0.2193941441704889,-0.21926443494758305
2016-07-21,-0.2158218820585681,-0.22048440277383272,-0.21899099388307877,-0.21703834423014465,-0.2193941441704889,-0.21926443494758305,-0.21929248018496808
2016-07-22,-0.22048440277383272,-0.21899099388307877,-0.21703834423014465,-0.2193941441704889,-0.21926443494758305,-0.21929248018496808,-0.2191732879260816
2016-07-23,-0.21899099388307877,-0.21703834423014465,-0.2193941441704889,-0.21926443494758305,-0.21929248018496808,-0.2191732879260816,-0.21862640579707313
2016-07-24,-0.21703834423014465,-0.2193941441704889,-0.21926443494758305,-0.21929248018496808,-0.2191732879260816,-0.21862640579707313,-0.21938012155179637
2016-07-25,-0.2193941441704889,-0.21926443494758305,-0.21929248018496808,-0.2191732879260816,-0.21862640579707313,-0.21938012155179637,-0.22874723083840326
2016-07-26,-0.21926443494758305,-0.21929248018496808,-0.2191732879260816,-0.21862640579707313,-0.21938012155179637,-0.22874723083840326,-0.23635099582442506
2016-07-27,-0.21929248018496808,-0.2191732879260816,-0.21862640579707313,-0.21938012155179637,-0.22874723083840326,-0.23635099582442506,-0.26834360037142146
2016-07-28,-0.2191732879260816,-0.21862640579707313,-0.21938012155179637,-0.22874723083840326,-0.23635099582442506,-0.26834360037142146,-0.25081883266043803
2016-07-29,-0.21862640579707313,-0.21938012155179637,-0.22874723083840326,-0.23635099582442506,-0.26834360037142146,-0.25081883266043803,-0.24652090003117905
2016-07-30,-0.21938012155179637,-0.22874723083840326,-0.23635099582442506,-0.26834360037142146,-0.25081883266043803,-0.24652090003117905,-0.24678732978633702
2016-07-31,-0.22874723083840326,-0.23635099582442506,-0.26834360037142146,-0.25081883266043803,-0.24652090003117905,-0.24678732978633702,-0.24269272512811962
2016-08-01,-0.23635099582442506,-0.26834360037142146,-0.25081883266043803,-0.24652090003117905,-0.24678732978633702,-0.24269272512811962,-0.2405753097055483
2016-08-02,-0.26834360037142146,-0.25081883266043803,-0.24652090003117905,-0.24678732978633702,-0.24269272512811962,-0.2405753097055483,-0.24112920314390304
2016-08-03,-0.25081883266043803,-0.24652090003117905,-0.24678732978633702,-0.24269272512811962,-0.2405753097055483,-0.24112920314390304,-0.24250341977577053
2016-08-04,-0.24652090003117905,-0.24678732978633702,-0.24269272512811962,-0.2405753097055483,-0.24112920314390304,-0.24250341977577053,-0.24130799153223276
2016-08-05,-0.24678732978633702,-0.24269272512811962,-0.2405753097055483,-0.24112920314390304,-0.24250341977577053,-0.24130799153223276,-0.24233865400613336
2016-08-06,-0.24269272512811962,-0.2405753097055483,-0.24112920314390304,-0.24250341977577053,-0.24130799153223276,-0.24233865400613336,-0.24286099655242993
2016-08-07,-0.2405753097055483,-0.24112920314390304,-0.24250341977577053,-0.24130799153223276,-0.24233865400613336,-0.24286099655242993,-0.24332374296928327
2016-08-08,-0.24112920314390304,-0.24250341977577053,-0.24130799153223276,-0.24233865400613336,-0.24286099655242993,-0.24332374296928327,-0.24874348509394426
2016-08-09,-0.24250341977577053,-0.24130799153223276,-0.24233865400613336,-0.24286099655242993,-0.24332374296928327,-0.24874348509394426,-0.24903445443181418
2016-08-10,-0.24130799153223276,-0.24233865400613336,-0.24286099655242993,-0.24332374296928327,-0.24874348509394426,-0.24903445443181418,-0.2451887512553891
2016-08-11,-0.24233865400613336,-0.24286099655242993,-0.24332374296928327,-0.24874348509394426,-0.24903445443181418,-0.2451887512553891,-0.24715191787234267
2016-08-12,-0.24286099655242993,-0.24332374296928327,-0.24874348509394426,-0.24903445443181418,-0.2451887512553891,-0.24715191787234267,-0.24696962382933985
2016-08-13,-0.24332374296928327,-0.24874348509394426,-0.24903445443181418,-0.2451887512553891,-0.24715191787234267,-0.24696962382933985,-0.2467522732396057
2016-08-14,-0.24874348509394426,-0.24903445443181418,-0.2451887512553891,-0.24715191787234267,-0.24696962382933985,-0.2467522732396057,-0.24445606942870465
2016-08-15,-0.24903445443181418,-0.2451887512553891,-0.24715191787234267,-0.24696962382933985,-0.2467522732396057,-0.24445606942870465,-0.24458928430628366
2016-08-16,-0.2451887512553891,-0.24715191787234267,-0.24696962382933985,-0.2467522732396057,-0.24445606942870465,-0.24458928430628366,-0.2424333066823079
2016-08-17,-0.24715191787234267,-0.24696962382933985,-0.2467522732396057,-0.24445606942870465,-0.24458928430628366,-0.2424333066823079,-0.24341138433611156
2016-08-18,-0.24696962382933985,-0.2467522732396057,-0.24445606942870465,-0.24458928430628366,-0.2424333066823079,-0.24341138433611156,-0.24458227299693738
2016-08-19,-0.2467522732396057,-0.24445606942870465,-0.24458928430628366,-0.2424333066823079,-0.24341138433611156,-0.24458227299693738,-0.24562695808953053
2016-08-20,-0.24445606942870465,-0.24458928430628366,-0.2424333066823079,-0.24341138433611156,-0.24458227299693738,-0.24562695808953053,-0.24520277387408163
2016-08-21,-0.24458928430628366,-0.2424333066823079,-0.24341138433611156,-0.24458227299693738,-0.24562695808953053,-0.24520277387408163,-0.2485436627775758
2016-08-22,-0.2424333066823079,-0.24341138433611156,-0.24458227299693738,-0.24562695808953053,-0.24520277387408163,-0.2485436627775758,-0.24679434109568327
2016-08-23,-0.24341138433611156,-0.24458227299693738,-0.24562695808953053,-0.24520277387408163,-0.2485436627775758,-0.24679434109568327,-0.24725358185786345
2016-08-24,-0.24458227299693738,-0.24562695808953053,-0.24520277387408163,-0.2485436627775758,-0.24679434109568327,-0.24725358185786345,-0.24606516492367195
2016-08-25,-0.24562695808953053,-0.24520277387408163,-0.2485436627775758,-0.24679434109568327,-0.24725358185786345,-0.24606516492367195,-0.2473938080447887
2016-08-26,-0.24520277387408163,-0.2485436627775758,-0.24679434109568327,-0.24725358185786345,-0.24606516492367195,-0.2473938080447887,-0.24809844463408814
2016-08-27,-0.2485436627775758,-0.24679434109568327,-0.24725358185786345,-0.24606516492367195,-0.2473938080447887,-0.24809844463408814,-0.24690652204522345
2016-08-28,-0.24679434109568327,-0.24725358185786345,-0.24606516492367195,-0.2473938080447887,-0.24809844463408814,-0.24690652204522345,-0.2382580719666085
2016-08-29,-0.24725358185786345,-0.24606516492367195,-0.2473938080447887,-0.24809844463408814,-0.24690652204522345,-0.2382580719666085,-0.23485408127899798
2016-08-30,-0.24606516492367195,-0.2473938080447887,-0.24809844463408814,-0.24690652204522345,-0.2382580719666085,-0.23485408127899798,-0.23572698929260769
2016-08-31,-0.2473938080447887,-0.24809844463408814,-0.24690652204522345,-0.2382580719666085,-0.23485408127899798,-0.23572698929260769,-0.23467879854534143
2016-09-01,-0.24809844463408814,-0.24690652204522345,-0.2382580719666085,-0.23485408127899798,-0.23572698929260769,-0.23467879854534143,-0.23349739292049618
2016-09-02,-0.24690652204522345,-0.2382580719666085,-0.23485408127899798,-0.23572698929260769,-0.23467879854534143,-0.23349739292049618,-0.2288313665505584
2016-09-03,-0.2382580719666085,-0.23485408127899798,-0.23572698929260769,-0.23467879854534143,-0.23349739292049618,-0.2288313665505584,-0.22977789331230383
2016-09-04,-0.23485408127899798,-0.23572698929260769,-0.23467879854534143,-0.23349739292049618,-0.2288313665505584,-0.22977789331230383,-0.2295360031398578
2016-09-05,-0.23572698929260769,-0.23467879854534143,-0.23349739292049618,-0.2288313665505584,-0.22977789331230383,-0.2295360031398578,-0.23570946101924206
2016-09-06,-0.23467879854534143,-0.23349739292049618,-0.2288313665505584,-0.22977789331230383,-0.2295360031398578,-0.23570946101924206,-0.23517660150892608
2016-09-07,-0.23349739292049618,-0.2288313665505584,-0.22977789331230383,-0.2295360031398578,-0.23570946101924206,-0.23517660150892608,-0.2347383946747847
2016-09-08,-0.2288313665505584,-0.22977789331230383,-0.2295360031398578,-0.23570946101924206,-0.23517660150892608,-0.2347383946747847,-0.2343317387327014
2016-09-09,-0.22977789331230383,-0.2295360031398578,-0.23570946101924206,-0.23517660150892608,-0.2347383946747847,-0.2343317387327014,-0.23492770002713376
2016-09-10,-0.2295360031398578,-0.23570946101924206,-0.23517660150892608,-0.2347383946747847,-0.2343317387327014,-0.23492770002713376,-0.23537291817062142
2016-09-11,-0.23570946101924206,-0.23517660150892608,-0.2347383946747847,-0.2343317387327014,-0.23492770002713376,-0.23537291817062142,-0.23576204583933902
2016-09-12,-0.23517660150892608,-0.2347383946747847,-0.2343317387327014,-0.23492770002713376,-0.23537291817062142,-0.23576204583933902,-0.234507021466358
2016-09-13,-0.2347383946747847,-0.2343317387327014,-0.23492770002713376,-0.23537291817062142,-0.23576204583933902,-0.234507021466358,-0.23499430746592323
2016-09-14,-0.2343317387327014,-0.23492770002713376,-0.23537291817062142,-0.23576204583933902,-0.234507021466358,-0.23499430746592323,-0.23515206192621416
2016-09-15,-0.23492770002713376,-0.23537291817062142,-0.23576204583933902,-0.234507021466358,-0.23499430746592323,-0.23515206192621416,-0.23895920290123476
2016-09-16,-0.23537291817062142,-0.23576204583933902,-0.234507021466358,-0.23499430746592323,-0.23515206192621416,-0.23895920290123476,-0.23947102848351196
2016-09-17,-0.23576204583933902,-0.234507021466358,-0.23499430746592323,-0.23515206192621416,-0.23895920290123476,-0.23947102848351196,-0.23708718330578263
2016-09-18,-0.234507021466358,-0.23499430746592323,-0.23515206192621416,-0.23895920290123476,-0.23947102848351196,-0.23708718330578263,-0.23720637556466911
2016-09-19,-0.23499430746592323,-0.23515206192621416,-0.23895920290123476,-0.23947102848351196,-0.23708718330578263,-0.23720637556466911,-0.23795658566471922
2016-09-20,-0.23515206192621416,-0.23895920290123476,-0.23947102848351196,-0.23708718330578263,-0.23720637556466911,-0.23795658566471922,-0.23571296667391517
2016-09-21,-0.23895920290123476,-0.23947102848351196,-0.23708718330578263,-0.23720637556466911,-0.23795658566471922,-0.23571296667391517,-0.2364771993926578
2016-09-22,-0.23947102848351196,-0.23708718330578263,-0.23720637556466911,-0.23795658566471922,-0.23571296667391517,-0.2364771993926578,-0.23657886337817863
2016-09-23,-0.23708718330578263,-0.23720637556466911,-0.23795658566471922,-0.23571296667391517,-0.2364771993926578,-0.23657886337817863,-0.23633697320573255
2016-09-24,-0.23720637556466911,-0.23795658566471922,-0.23571296667391517,-0.2364771993926578,-0.23657886337817863,-0.23633697320573255,-0.23527475983977375
2016-09-25,-0.23795658566471922,-0.23571296667391517,-0.2364771993926578,-0.23657886337817863,-0.23633697320573255,-0.23527475983977375,-0.23337118935226345
2016-09-26,-0.23571296667391517,-0.2364771993926578,-0.23657886337817863,-0.23633697320573255,-0.23527475983977375,-0.23337118935226345,-0.23488212651638304
2016-09-27,-0.2364771993926578,-0.23657886337817863,-0.23633697320573255,-0.23527475983977375,-0.23337118935226345,-0.23488212651638304,-0.23441236879018346
2016-09-28,-0.23657886337817863,-0.23633697320573255,-0.23527475983977375,-0.23337118935226345,-0.23488212651638304,-0.23441236879018346,-0.23519412978229173
2016-09-29,-0.23633697320573255,-0.23527475983977375,-0.23337118935226345,-0.23488212651638304,-0.23441236879018346,-0.23519412978229173,-0.23423708605652688
2016-09-30,-0.23527475983977375,-0.23337118935226345,-0.23488212651638304,-0.23441236879018346,-0.23519412978229173,-0.23423708605652688,-0.2343317387327014
2016-10-01,-0.23337118935226345,-0.23488212651638304,-0.23441236879018346,-0.23519412978229173,-0.23423708605652688,-0.2343317387327014,-0.23253333788538505
2016-10-02,-0.23488212651638304,-0.23441236879018346,-0.23519412978229173,-0.23423708605652688,-0.2343317387327014,-0.23253333788538505,-0.23224236854751518
2016-10-03,-0.23441236879018346,-0.23519412978229173,-0.23423708605652688,-0.2343317387327014,-0.23253333788538505,-0.23224236854751518,-0.23308022001439357
2016-10-04,-0.23519412978229173,-0.23423708605652688,-0.2343317387327014,-0.23253333788538505,-0.23224236854751518,-0.23308022001439357,-0.23241765128117176
2016-10-05,-0.23423708605652688,-0.2343317387327014,-0.23253333788538505,-0.23224236854751518,-0.23308022001439357,-0.23241765128117176,-0.224789346712438
2016-10-06,-0.2343317387327014,-0.23253333788538505,-0.23224236854751518,-0.23308022001439357,-0.23241765128117176,-0.224789346712438,-0.22629327256721132
2016-10-07,-0.23253333788538505,-0.23224236854751518,-0.23308022001439357,-0.23241765128117176,-0.224789346712438,-0.22629327256721132,-0.22596023537326385
2016-10-08,-0.23224236854751518,-0.23308022001439357,-0.23241765128117176,-0.224789346712438,-0.22629327256721132,-0.22596023537326385,-0.2246981996909366
2016-10-09,-0.23308022001439357,-0.23241765128117176,-0.224789346712438,-0.22629327256721132,-0.22596023537326385,-0.2246981996909366,-0.22526611574798383
2016-10-10,-0.23241765128117176,-0.224789346712438,-0.22629327256721132,-0.22596023537326385,-0.2246981996909366,-0.22526611574798383,-0.22404614792173416
2016-10-11,-0.224789346712438,-0.22629327256721132,-0.22596023537326385,-0.2246981996909366,-0.22526611574798383,-0.22404614792173416,-0.2251819800358287
2016-10-12,-0.22629327256721132,-0.22596023537326385,-0.2246981996909366,-0.22526611574798383,-0.22404614792173416,-0.2251819800358287,-0.22584454876905052
2016-10-13,-0.22596023537326385,-0.2246981996909366,-0.22526611574798383,-0.22404614792173416,-0.2251819800358287,-0.22584454876905052,-0.22831252965893498
2016-10-14,-0.2246981996909366,-0.22526611574798383,-0.22404614792173416,-0.2251819800358287,-0.22584454876905052,-0.22831252965893498,-0.22797248115564123
2016-10-15,-0.22526611574798383,-0.22404614792173416,-0.2251819800358287,-0.22584454876905052,-0.22831252965893498,-0.22797248115564123,-0.2273765198612089
2016-10-16,-0.22404614792173416,-0.2251819800358287,-0.22584454876905052,-0.22831252965893498,-0.22797248115564123,-0.2273765198612089,-0.2191171974513115
2016-10-17,-0.2251819800358287,-0.22584454876905052,-0.22831252965893498,-0.22797248115564123,-0.2273765198612089,-0.2191171974513115,-0.2199865998102481
2016-10-18,-0.22584454876905052,-0.22831252965893498,-0.22797248115564123,-0.2273765198612089,-0.2191171974513115,-0.2199865998102481,-0.22055101021262224
2016-10-19,-0.22831252965893498,-0.22797248115564123,-0.2273765198612089,-0.2191171974513115,-0.2199865998102481,-0.22055101021262224,-0.21917679358075476
2016-10-20,-0.22797248115564123,-0.2273765198612089,-0.2191171974513115,-0.2199865998102481,-0.22055101021262224,-0.21917679358075476,-0.2132487315284897
2016-10-21,-0.2273765198612089,-0.2191171974513115,-0.2199865998102481,-0.22055101021262224,-0.21917679358075476,-0.2132487315284897,-0.20974307685535837
2016-10-22,-0.2191171974513115,-0.2199865998102481,-0.22055101021262224,-0.21917679358075476,-0.2132487315284897,-0.20974307685535837,-0.20782898940382868
2016-10-23,-0.2199865998102481,-0.22055101021262224,-0.21917679358075476,-0.2132487315284897,-0.20974307685535837,-0.20782898940382868,-0.19829010303823838
2016-10-24,-0.22055101021262224,-0.21917679358075476,-0.2132487315284897,-0.20974307685535837,-0.20782898940382868,-0.19829010303823838,-0.20421115378115717
2016-10-25,-0.21917679358075476,-0.2132487315284897,-0.20974307685535837,-0.20782898940382868,-0.19829010303823838,-0.20421115378115717,-0.20280889191190463
2016-10-26,-0.2132487315284897,-0.20974307685535837,-0.20782898940382868,-0.19829010303823838,-0.20421115378115717,-0.20280889191190463,-0.19362407666830056
