Date,Value
2017-10-08,126440.906151
2017-10-07,164357.367324
2017-10-06,187702.466463
2017-10-05,140052.463345
2017-10-04,161042.778655
2017-10-03,193317.804963
2017-10-02,114609.74282
2017-10-01,152977.677889
2017-09-30,173950.30274
2017-09-29,200215.261999
2017-09-28,171774.685409
2017-09-27,197991.635208
2017-09-26,257132.182016
2017-09-25,97112.705306
2017-09-24,131990.543397
2017-09-23,198889.92838
2017-09-22,188302.137515
2017-09-21,185140.237044
2017-09-20,217573.267942
2017-09-19,204865.328045
2017-09-18,152686.24196
2017-09-17,200156.993231
2017-09-16,398314.835199
2017-09-15,268015.093251
2017-09-14,253233.205882
2017-09-13,214844.905707
2017-09-12,199829.217373
2017-09-11,202190.243537
2017-09-10,177865.078073
2017-09-09,237606.105797
2017-09-08,271002.524483
2017-09-07,290191.55564
2017-09-06,312706.919712
2017-09-05,327474.106513
2017-09-04,171234.72743
2017-09-03,200475.916843
2017-09-02,250015.720655
2017-09-01,251079.617053
2017-08-31,219995.302219
2017-08-30,248443.812276
2017-08-29,210661.028712
2017-08-28,179468.167911
2017-08-27,159815.192966
2017-08-26,175375.840518
2017-08-25,174190.873683
2017-08-24,253757.862211
2017-08-23,215933.014562
2017-08-22,202649.239361
2017-08-21,181583.875972
2017-08-20,313472.69393
2017-08-19,275331.808877
2017-08-18,304554.255172
2017-08-17,225303.952875
2017-08-16,286004.191195
2017-08-15,203972.345147
2017-08-14,224562.884122
2017-08-13,225972.986544
2017-08-12,272963.774443
2017-08-11,281254.302308
2017-08-10,240405.452755
2017-08-09,360275.334825
2017-08-08,406656.617513
2017-08-07,321040.556902
2017-08-06,305693.185228
2017-08-05,416334.921436
2017-08-04,347500.150066
2017-08-03,524484.352955
2017-08-02,505161.321276
2017-08-01,618414.990039
2017-07-31,408316.719112
2017-07-30,341085.529933
2017-07-29,477537.030432
2017-07-28,312691.772666
2017-07-27,271020.034288
2017-07-26,296056.231906
2017-07-25,200745.031527
2017-07-24,155550.218196
2017-07-23,177447.780499
2017-07-22,253053.579988
2017-07-21,260620.102651
2017-07-20,258217.491678
2017-07-19,267137.097951
2017-07-18,261954.17112
2017-07-17,238872.791121
2017-07-16,217740.561414
2017-07-15,222073.277496
2017-07-14,188415.378311
2017-07-13,238240.268237
2017-07-12,274884.665526
2017-07-11,290340.446123
2017-07-10,256245.374237
2017-07-09,218043.179622
2017-07-08,287325.356507
2017-07-07,206326.431511
2017-07-06,278939.286362
2017-07-05,218824.713279
2017-07-04,232652.803084
2017-07-03,232652.803084
2017-07-02,188590.976109
2017-07-01,303255.865469
2017-06-30,239702.985332
2017-06-29,279697.555916
2017-06-28,288802.475354
2017-06-27,285169.586407
2017-06-26,202855.970482
2017-06-25,160292.302084
2017-06-24,204918.925349
2017-06-23,253845.766094
2017-06-22,308347.887842
2017-06-21,258544.749819
2017-06-20,233129.073239
2017-06-19,208500.298659
2017-06-18,201087.12132
2017-06-17,253325.071002
2017-06-16,299371.014045
2017-06-15,307843.122455
2017-06-14,308894.412806
2017-06-13,316030.556318
2017-06-12,221919.007476
2017-06-11,235847.897248
2017-06-10,240141.379761
2017-06-09,290137.130233
2017-06-08,331375.38349
2017-06-07,307402.771099
2017-06-06,295172.705862
2017-06-05,249413.359798
2017-06-04,324123.980868
2017-06-03,296956.940546
2017-06-02,394084.675179
2017-06-01,373509.986901
2017-05-31,399669.580918
2017-05-30,252272.097234
2017-05-29,236729.170669
2017-05-28,320932.558954
2017-05-27,427853.657633
2017-05-26,506576.477916
2017-05-25,450541.376389
2017-05-24,448744.852999
2017-05-23,425013.929218
2017-05-22,266554.694229
2017-05-21,331908.798397
2017-05-20,437720.104359
2017-05-19,356585.582904
2017-05-18,518560.408616
2017-05-17,332635.73046
2017-05-16,401257.57948
2017-05-15,246099.908301
2017-05-14,250751.316401
2017-05-13,343919.542872
2017-05-12,364410.763427
2017-05-11,416118.524308
2017-05-10,442341.028947
2017-05-09,438151.014032
2017-05-08,276993.758857
2017-05-07,303559.118702
2017-05-06,373364.406097
2017-05-05,397991.610868
2017-05-04,317492.173042
2017-05-03,316525.212062
2017-05-02,312196.230838
2017-05-01,199722.126995
2017-04-30,268392.271074
2017-04-29,317159.218356
2017-04-28,299790.688729
2017-04-27,286080.062654
2017-04-26,306659.177474
2017-04-25,218198.468561
2017-04-24,159473.77434
2017-04-23,176541.944081
2017-04-22,259347.855714
2017-04-21,280159.869525
2017-04-20,250893.423652
2017-04-19,282978.361578
2017-04-18,282897.449596
2017-04-17,205031.126696
2017-04-16,231541.159316
2017-04-15,296751.889044
2017-04-14,248404.682723
2017-04-13,263669.099908
2017-04-12,287518.624789
2017-04-11,227965.847173
2017-04-10,182076.111248
2017-04-09,165045.771074
2017-04-08,324783.489424
2017-04-07,310928.713006
2017-04-06,322587.261122
2017-04-05,299821.151789
2017-04-04,309041.247884
2017-04-03,252573.882955
2017-04-02,252602.187153
2017-04-01,423794.82037
2017-03-31,325048.830205
2017-03-30,257967.034239
2017-03-29,409096.063969
2017-03-28,303796.69769
2017-03-27,237293.776091
2017-03-26,331578.122771
2017-03-25,420627.149518
2017-03-24,301915.093732
2017-03-23,370726.222676
2017-03-22,302496.858165
2017-03-21,290510.524953
2017-03-20,245744.712421
2017-03-19,380629.788138
2017-03-18,476895.838105
2017-03-17,423293.507754
2017-03-16,255049.772858
2017-03-15,273550.074058
2017-03-14,247252.049387
2017-03-13,174427.09894
2017-03-12,208984.53652
2017-03-11,274668.646754
2017-03-10,221691.761201
2017-03-09,260435.17887
2017-03-08,269327.676729
2017-03-07,228758.888878
2017-03-06,172858.201867
2017-03-05,203694.744763
2017-03-04,330581.430646
2017-03-03,345021.207948
2017-03-02,234425.170269
2017-03-01,214370.217344
2017-02-28,221116.89378
2017-02-27,168919.192825
2017-02-26,198406.55252
2017-02-25,319779.861796
2017-02-24,278550.227995
2017-02-23,198255.611488
2017-02-22,211907.880377
2017-02-21,177737.955281
2017-02-20,162299.891205
2017-02-19,167671.193167
2017-02-18,259513.034888
2017-02-17,209183.426218
2017-02-16,199854.02098
2017-02-15,227168.883747
2017-02-14,193640.684634
2017-02-13,117232.79397
2017-02-12,162125.913611
2017-02-11,296633.847905
2017-02-10,362368.052113
2017-02-09,256176.100357
2017-02-08,252326.789109
2017-02-07,213855.385267
2017-02-06,187004.444467
2017-02-05,212973.243567
2017-02-04,264280.112676
2017-02-03,206551.925548
2017-02-02,271145.344759
2017-02-01,227771.619795
2017-01-31,161054.237785
2017-01-30,143425.20632
2017-01-29,120787.042581
2017-01-28,188459.940443
2017-01-27,251581.080073
2017-01-26,304488.243225
2017-01-25,263431.869982
2017-01-24,215184.890713
2017-01-23,229821.850799
2017-01-22,222988.685743
2017-01-21,256692.901889
2017-01-20,260588.218028
2017-01-19,295532.82
2017-01-18,323187.11
2017-01-17,249414.31
2017-01-16,193769.24
2017-01-15,189694.96
2017-01-14,310296.05
2017-01-13,394742.84
2017-01-12,495840.25
2017-01-11,311898.39
2017-01-10,297521.31
2017-01-09,230638.88
2017-01-08,344066.51
2017-01-07,483798.94
2017-01-06,526684.33
2017-01-05,386434.81
2017-01-04,329964.39
2017-01-03,278211.81
2017-01-02,170022.21
2017-01-01,215512.42
2016-12-31,331471.42
2016-12-30,319522.21
2016-12-29,334220.04
2016-12-28,345270.85
2016-12-27,270013.07
2016-12-26,232569.57
2016-12-25,223986.76
2016-12-24,431035.31
2016-12-23,384847.08
2016-12-22,388618.76
2016-12-21,308362.6
2016-12-20,280515.02
2016-12-19,197173.82
2016-12-18,233038.68
2016-12-17,307291.63
2016-12-16,285532.1
2016-12-15,273363.43
2016-12-14,256895.58
2016-12-13,276318.05
2016-12-12,276318.05
2016-12-11,193275.66
2016-12-10,278051.52
2016-12-09,283650.69
2016-12-08,294814.12
2016-12-07,290179.85
2016-12-06,276149.23
2016-12-05,131451.42
2016-12-04,202377.73
2016-12-03,297726.02
2016-12-02,259387.11
2016-12-01,276016.41
2016-11-30,307376.63
2016-11-29,271509.89
2016-11-28,179648.58
2016-11-27,250151.83
2016-11-26,263360.15
2016-11-25,342722.47
2016-11-24,278393.6
2016-11-23,298362.35
2016-11-22,261528.29
2016-11-21,176064.91
2016-11-20,201492.26
2016-11-19,265255.37
2016-11-18,339167.23
2016-11-17,365762.72
2016-11-16,267596.06
2016-11-15,238427.33
2016-11-14,177264.2
2016-11-13,169726.19
2016-11-12,213426.02
2016-11-11,262443.61
2016-11-10,399624.83
2016-11-09,294404.74
2016-11-08,270740.91
2016-11-07,236685.84
2016-11-06,173724.65
2016-11-05,280307.05
2016-11-04,295884.41
2016-11-03,228569.33
2016-11-02,287696.45
2016-11-01,294128.47
2016-10-31,255376.93
2016-10-30,233724.65
2016-10-29,281829.12
2016-10-28,413239.09
2016-10-27,262305.91
2016-10-26,297524.65
2016-10-25,316549.22
2016-10-24,158618.72
2016-10-23,192181.57
2016-10-22,249142.28
2016-10-21,290684.88
2016-10-20,244660.6
2016-10-19,339498.16
2016-10-18,254761.97
2016-10-17,183192.39
2016-10-16,202679.11
2016-10-15,237995.08
2016-10-14,259949.23
2016-10-13,456876.35
2016-10-12,304140.41
2016-10-11,237992.23
2016-10-10,192461.47
2016-10-09,213666.13
2016-10-08,232121.37
2016-10-07,240794.15
2016-10-06,243264.07
2016-10-05,275755.56
2016-10-04,250145.18
